"Arm","Method","ID","Description","merged_NES","meta_recovered","loso_survival","n_loso","n_leadingedge_in_meta","median_I2_leadingedge","median_signagree_leadingedge","verdict"
"combat_ref","glm","GO:0071260","cellular response to mechanical stimulus",-1.749,TRUE,6,6,18,0.602,0.833,"fragile"
"combat_ref","glm","GO:0048143","astrocyte activation",-1.748,TRUE,6,6,11,0.501,0.833,"fragile"
"combat_ref","glm","GO:0071711","basement membrane organization",-1.742,TRUE,6,6,19,0.565,1,"fragile"
"combat_ref","glm","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",-1.742,TRUE,6,6,32,0.216,0.833,"credible_discovery"
"combat_ref","glm","GO:0014002","astrocyte development",-1.738,TRUE,6,6,17,0.662,0.833,"fragile"
"combat_ref","glm","GO:0002836","positive regulation of response to tumor cell",-1.736,FALSE,0,6,9,0.29,0.833,"artifact_candidate"
"combat_ref","glm","GO:0002839","positive regulation of immune response to tumor cell",-1.736,FALSE,0,6,9,0.29,0.833,"artifact_candidate"
"combat_ref","glm","GO:0042730","fibrinolysis",-1.735,TRUE,6,6,17,0.638,0.833,"fragile"
"combat_ref","glm","GO:0042130","negative regulation of T cell proliferation",-1.733,TRUE,6,6,20,0.526,0.667,"fragile"
"combat_ref","glm","GO:0014059","regulation of dopamine secretion",-1.732,TRUE,6,6,10,0.702,0.667,"fragile"
"combat_ref","glm","GO:0035865","cellular response to potassium ion",-1.731,FALSE,0,6,6,0.319,0.667,"artifact_candidate"
"combat_ref","glm","GO:0006072","glycerol-3-phosphate metabolic process",-1.729,FALSE,0,6,3,0.713,0.833,"artifact_candidate"
"combat_ref","glm","GO:0101023","vascular endothelial cell proliferation",-1.725,FALSE,0,6,9,0,0.833,"artifact_candidate"
"combat_ref","glm","GO:0014046","dopamine secretion",-1.723,TRUE,2,6,12,0.702,0.667,"fragile"
"combat_ref","glm","GO:0060134","prepulse inhibition",-1.723,FALSE,0,6,5,0,0.833,"artifact_candidate"
"combat_ref","glm","GO:0002430","complement receptor mediated signaling pathway",-1.721,TRUE,6,6,6,0.4,0.833,"credible_discovery"
"combat_ref","glm","GO:0043542","endothelial cell migration",-1.717,TRUE,6,6,75,0.448,0.833,"credible_discovery"
"combat_ref","glm","GO:0007263","nitric oxide mediated signal transduction",-1.717,TRUE,4,6,8,0,0.833,"fragile"
"combat_ref","glm","GO:0032621","interleukin-18 production",-1.717,FALSE,0,6,5,0.579,0.833,"artifact_candidate"
"combat_ref","glm","GO:0032661","regulation of interleukin-18 production",-1.717,FALSE,0,6,5,0.579,0.833,"artifact_candidate"
"combat_ref","glm","GO:1905562","regulation of vascular endothelial cell proliferation",-1.717,FALSE,0,6,8,0.134,0.833,"artifact_candidate"
"combat_ref","glm","GO:0030728","ovulation",1.713,FALSE,0,6,6,0.651,0.667,"artifact_candidate"
"combat_ref","glm","GO:0071542","dopaminergic neuron differentiation",-1.712,FALSE,0,6,13,0.322,0.833,"artifact_candidate"
"combat_ref","glm","GO:0030195","negative regulation of blood coagulation",-1.711,TRUE,6,6,31,0.539,0.667,"fragile"
"combat_ref","glm","GO:1900047","negative regulation of hemostasis",-1.711,TRUE,6,6,31,0.539,0.667,"fragile"
"combat_ref","glm","GO:2000193","positive regulation of fatty acid transport",-1.711,TRUE,3,6,7,0.588,0.833,"fragile"
"combat_ref","glm","GO:0015844","monoamine transport",-1.711,TRUE,3,6,28,0.619,0.667,"fragile"
"combat_ref","glm","GO:0010595","positive regulation of endothelial cell migration",-1.709,TRUE,6,6,36,0.359,0.833,"credible_discovery"
"combat_ref","glm","GO:0021602","cranial nerve morphogenesis",-1.709,FALSE,0,6,8,0.625,0.667,"artifact_candidate"
"combat_ref","glm","GO:0019320","hexose catabolic process",1.707,TRUE,3,6,11,0.446,0.667,"fragile"
"combat_ref","glm","GO:2000317","negative regulation of T-helper 17 type immune response",-1.706,TRUE,5,6,6,0.264,0.833,"credible_discovery"
"combat_ref","glm","GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway",-1.704,TRUE,6,6,5,0.518,0.833,"fragile"
"combat_ref","glm","GO:0002369","T cell cytokine production",-1.703,TRUE,6,6,14,0.382,0.75,"credible_discovery"
"combat_ref","glm","GO:0002724","regulation of T cell cytokine production",-1.703,TRUE,6,6,14,0.382,0.75,"credible_discovery"
"combat_ref","glm","GO:0048050","post-embryonic eye morphogenesis",-1.703,TRUE,6,6,4,0.675,0.833,"fragile"
"combat_ref","glm","GO:0002858","regulation of natural killer cell mediated cytotoxicity directed against tumor cell target",-1.702,TRUE,5,6,5,0.39,0.667,"credible_discovery"
"combat_ref","glm","GO:0007158","neuron cell-cell adhesion",-1.701,TRUE,5,6,5,0.126,0.667,"credible_discovery"
"combat_ref","glm","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",-1.7,TRUE,6,6,70,0.478,0.75,"credible_discovery"
"combat_ref","glm","GO:0045428","regulation of nitric oxide biosynthetic process",-1.699,TRUE,6,6,22,0.515,0.833,"fragile"
"combat_ref","glm","GO:0051963","regulation of synapse assembly",-1.699,FALSE,0,6,53,0.315,0.667,"artifact_candidate"
"combat_ref","glm","GO:0098698","postsynaptic specialization assembly",-1.697,FALSE,0,6,10,0,0.916,"artifact_candidate"
"combat_ref","glm","GO:0002829","negative regulation of type 2 immune response",-1.694,TRUE,6,6,7,0.296,0.833,"credible_discovery"
"combat_ref","glm","GO:0010919","regulation of inositol phosphate biosynthetic process",-1.693,TRUE,3,6,7,0.523,0.667,"fragile"
"combat_ref","glm","GO:0046365","monosaccharide catabolic process",1.691,FALSE,0,6,11,0.446,0.667,"artifact_candidate"
"combat_ref","glm","GO:0031646","positive regulation of nervous system process",-1.69,FALSE,0,6,13,0.165,0.667,"artifact_candidate"
"combat_ref","glm","GO:1901343","negative regulation of vasculature development",-1.69,TRUE,6,6,40,0.272,0.667,"credible_discovery"
"combat_ref","glm","GO:0051956","negative regulation of amino acid transport",-1.69,TRUE,5,6,5,0.583,0.833,"fragile"
"combat_ref","glm","GO:0072531","pyrimidine-containing compound transmembrane transport",-1.688,FALSE,0,6,9,0.488,0.667,"artifact_candidate"
"combat_ref","glm","GO:1902548","negative regulation of cellular response to vascular endothelial growth factor stimulus",-1.687,TRUE,5,6,9,0,0.667,"credible_discovery"
"combat_ref","glm","GO:0002467","germinal center formation",-1.683,TRUE,4,6,6,0.223,0.75,"fragile"
"combat_ref","glm","GO:0010594","regulation of endothelial cell migration",-1.679,TRUE,6,6,61,0.441,0.833,"credible_discovery"
"combat_ref","glm","GO:0045924","regulation of female receptivity",1.678,TRUE,6,6,3,0,0.833,"credible_discovery"
"combat_ref","glm","GO:2000849","regulation of glucocorticoid secretion",1.677,FALSE,0,6,2,0.627,0.833,"artifact_candidate"
"combat_ref","glm","GO:0080164","regulation of nitric oxide metabolic process",-1.677,TRUE,6,6,22,0.515,0.833,"fragile"
"combat_ref","glm","GO:0051968","positive regulation of synaptic transmission, glutamatergic",-1.675,FALSE,0,6,8,0.302,0.916,"artifact_candidate"
"combat_ref","glm","GO:0050805","negative regulation of synaptic transmission",-1.674,FALSE,0,6,14,0.645,0.75,"artifact_candidate"
"combat_ref","glm","GO:0071496","cellular response to external stimulus",-1.674,TRUE,6,6,18,0.602,0.833,"fragile"
"combat_ref","glm","GO:0002762","negative regulation of myeloid leukocyte differentiation",-1.674,FALSE,0,6,16,0.504,0.833,"artifact_candidate"
"combat_ref","glm","GO:0031290","retinal ganglion cell axon guidance",-1.674,TRUE,3,6,9,0.391,0.833,"fragile"
"combat_ref","glm","GO:0072006","nephron development",-1.674,TRUE,6,6,54,0.405,0.833,"credible_discovery"
"combat_ref","glm","GO:1904861","excitatory synapse assembly",-1.671,TRUE,2,6,11,0.095,0.833,"fragile"
"combat_ref","glm","GO:0051952","regulation of amine transport",-1.671,TRUE,6,6,29,0.617,0.667,"fragile"
"combat_ref","glm","GO:0050688","regulation of defense response to virus",-1.671,FALSE,0,6,17,0.528,0.667,"artifact_candidate"
"combat_ref","glm","GO:0007140","male meiotic nuclear division",1.67,FALSE,0,6,12,0.494,0.667,"artifact_candidate"
"combat_ref","glm","GO:0021511","spinal cord patterning",-1.67,FALSE,0,6,4,0.46,0.833,"artifact_candidate"
"combat_ref","glm","GO:0085029","extracellular matrix assembly",-1.669,TRUE,6,6,20,0.289,1,"credible_discovery"
"combat_ref","glm","GO:2000181","negative regulation of blood vessel morphogenesis",-1.669,TRUE,6,6,40,0.272,0.667,"credible_discovery"
"combat_ref","glm","GO:0002040","sprouting angiogenesis",-1.667,TRUE,6,6,48,0.388,0.833,"credible_discovery"
"combat_ref","glm","GO:1902275","regulation of chromatin organization",1.665,TRUE,6,6,16,0.252,0.667,"credible_discovery"
"combat_ref","glm","GO:0021545","cranial nerve development",-1.664,TRUE,2,6,22,0.4,0.667,"fragile"
"combat_ref","glm","GO:0070192","chromosome organization involved in meiotic cell cycle",1.659,FALSE,0,6,21,0.388,0.667,"artifact_candidate"
"combat_ref","glm","GO:0032620","interleukin-17 production",-1.658,TRUE,6,6,11,0.579,0.833,"fragile"
"combat_ref","glm","GO:0032660","regulation of interleukin-17 production",-1.658,TRUE,6,6,11,0.579,0.833,"fragile"
"combat_ref","glm","GO:0015872","dopamine transport",-1.657,TRUE,2,6,17,0.69,0.667,"fragile"
"combat_ref","glm","GO:0002507","tolerance induction",-1.656,TRUE,6,6,9,0.486,0.833,"credible_discovery"
"combat_ref","glm","GO:0060045","positive regulation of cardiac muscle cell proliferation",-1.652,FALSE,0,6,10,0.25,0.833,"artifact_candidate"
"combat_ref","glm","GO:0035924","cellular response to vascular endothelial growth factor stimulus",-1.652,TRUE,6,6,29,0.441,0.833,"credible_discovery"
"combat_ref","glm","GO:0051937","catecholamine transport",-1.649,FALSE,0,6,23,0.635,0.667,"artifact_candidate"
"combat_ref","glm","GO:0006835","dicarboxylic acid transport",-1.646,TRUE,6,6,30,0.631,0.667,"fragile"
"combat_ref","glm","GO:0007157","heterophilic cell-cell adhesion",-1.646,TRUE,6,6,20,0.433,0.667,"credible_discovery"
"combat_ref","glm","GO:0090288","negative regulation of cellular response to growth factor stimulus",-1.644,TRUE,4,6,33,0.226,0.833,"fragile"
"combat_ref","glm","GO:1901890","positive regulation of cell junction assembly",-1.643,FALSE,0,6,22,0.487,0.833,"artifact_candidate"
"combat_ref","glm","GO:2000316","regulation of T-helper 17 type immune response",-1.639,TRUE,2,6,11,0.17,0.833,"fragile"
"combat_ref","glm","GO:0090049","regulation of cell migration involved in sprouting angiogenesis",-1.637,TRUE,3,6,12,0.568,0.833,"fragile"
"combat_ref","glm","GO:0008277","regulation of G protein-coupled receptor signaling pathway",-1.634,TRUE,4,6,46,0.321,0.833,"fragile"
"combat_ref","glm","GO:0043536","positive regulation of blood vessel endothelial cell migration",-1.632,TRUE,5,6,20,0.337,0.833,"credible_discovery"
"combat_ref","glm","GO:0045670","regulation of osteoclast differentiation",-1.63,TRUE,5,6,21,0.387,1,"credible_discovery"
"combat_ref","glm","GO:0021514","ventral spinal cord interneuron differentiation",-1.63,FALSE,0,6,3,0.552,0.5,"artifact_candidate"
"combat_ref","glm","GO:0046209","nitric oxide metabolic process",-1.629,TRUE,6,6,27,0.518,0.833,"fragile"
"combat_ref","glm","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation",-1.629,TRUE,6,6,12,0.168,0.916,"credible_discovery"
"combat_ref","glm","GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation",-1.628,TRUE,6,6,10,0.264,0.833,"credible_discovery"
"combat_ref","glm","GO:0007156","homophilic cell-cell adhesion",-1.626,TRUE,5,6,47,0.391,0.833,"credible_discovery"
"combat_ref","glm","GO:0021675","nerve development",-1.619,TRUE,3,6,36,0.558,0.667,"fragile"
"combat_ref","glm","GO:0007622","rhythmic behavior",-1.616,FALSE,0,6,17,0.746,0.667,"artifact_candidate"
"combat_ref","glm","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway",-1.614,FALSE,0,6,27,0.262,0.667,"artifact_candidate"
"combat_ref","glm","GO:2001057","reactive nitrogen species metabolic process",-1.613,TRUE,6,6,27,0.518,0.833,"fragile"
"combat_ref","glm","GO:0016579","protein deubiquitination",1.599,TRUE,6,6,34,0.264,0.667,"credible_discovery"
"combat_ref","glm","GO:0097485","neuron projection guidance",-1.586,TRUE,6,6,50,0.3,0.833,"credible_discovery"
"combat_ref","glm","GO:0015800","acidic amino acid transport",-1.582,TRUE,5,6,23,0.634,0.667,"fragile"
"combat_ref","glm","GO:0007411","axon guidance",-1.581,TRUE,6,6,50,0.3,0.833,"credible_discovery"
"combat_ref","glm","GO:1901264","carbohydrate derivative transport",-1.58,TRUE,6,6,33,0.48,0.667,"credible_discovery"
"combat_ref","glm","GO:0031644","regulation of nervous system process",-1.579,FALSE,0,6,36,0.299,0.667,"artifact_candidate"
"combat_ref","glm","GO:0032370","positive regulation of lipid transport",-1.571,TRUE,5,6,32,0.55,0.667,"fragile"
"combat_ref","glm","GO:0051607","defense response to virus",-1.568,FALSE,0,6,51,0.55,0.833,"artifact_candidate"
"combat_ref","glm","GO:0031122","cytoplasmic microtubule organization",1.561,TRUE,6,6,30,0.353,0.667,"credible_discovery"
"combat_ref","glm","GO:0001935","endothelial cell proliferation",-1.554,TRUE,6,6,45,0.384,0.833,"credible_discovery"
"combat_ref","glm","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",-1.552,TRUE,6,6,90,0.409,0.667,"credible_discovery"
"combat_ref","glm","GO:0001656","metanephros development",-1.552,TRUE,4,6,26,0.524,0.833,"fragile"
"combat_ref","glm","GO:0006809","nitric oxide biosynthetic process",-1.541,TRUE,6,6,24,0.515,0.833,"fragile"
"combat_ref","glm","GO:1903034","regulation of response to wounding",-1.534,TRUE,6,6,82,0.438,0.667,"credible_discovery"
"combat_ref","glm","GO:0051962","positive regulation of nervous system development",-1.527,FALSE,0,6,75,0.456,0.833,"artifact_candidate"
"combat_ref","glm","GO:1903035","negative regulation of response to wounding",-1.527,TRUE,6,6,49,0.487,0.667,"credible_discovery"
"combat_ref","glm","GO:0030316","osteoclast differentiation",-1.518,TRUE,6,6,42,0.374,0.833,"credible_discovery"
"combat_ref","glm","GO:0060840","artery development",-1.516,TRUE,6,6,33,0.03,0.833,"credible_discovery"
"combat_ref","glm","GO:0030510","regulation of BMP signaling pathway",-1.513,FALSE,0,6,20,0.49,0.833,"artifact_candidate"
"combat_ref","glm","GO:0097120","receptor localization to synapse",-1.512,FALSE,0,6,27,0.368,0.667,"artifact_candidate"
"combat_ref","glm","GO:0060271","cilium assembly",1.51,TRUE,6,6,113,0.299,0.667,"credible_discovery"
"combat_ref","glm","GO:0034446","substrate adhesion-dependent cell spreading",-1.505,TRUE,4,6,29,0.607,0.833,"fragile"
"combat_ref","glm","GO:0014909","smooth muscle cell migration",-1.505,TRUE,6,6,46,0.543,0.667,"fragile"
"combat_ref","glm","GO:0090287","regulation of cellular response to growth factor stimulus",-1.503,TRUE,5,6,79,0.345,0.833,"credible_discovery"
"combat_ref","glm","GO:0016485","protein processing",-1.502,TRUE,5,6,88,0.448,0.667,"credible_discovery"
"combat_ref","glm","GO:0014910","regulation of smooth muscle cell migration",-1.498,TRUE,6,6,41,0.58,0.667,"fragile"
"combat_ref","glm","GO:0048771","tissue remodeling",-1.49,TRUE,6,6,55,0.302,0.667,"credible_discovery"
"combat_ref","glm","GO:0065004","protein-DNA complex assembly",1.485,TRUE,5,6,50,0.312,0.667,"credible_discovery"
"combat_ref","glm","GO:0015849","organic acid transport",-1.473,TRUE,6,6,74,0.601,0.667,"fragile"
"combat_ref","glm","GO:0009615","response to virus",-1.471,FALSE,0,6,64,0.508,0.833,"artifact_candidate"
"combat_ref","glm","GO:0044782","cilium organization",1.471,TRUE,6,6,120,0.278,0.667,"credible_discovery"
"combat_ref","glm","GO:0010721","negative regulation of cell development",-1.468,TRUE,5,6,50,0.404,0.667,"credible_discovery"
"combat_ref","glm","GO:0050807","regulation of synapse organization",-1.463,TRUE,2,6,87,0.349,0.833,"fragile"
"combat_ref","glm","GO:0048167","regulation of synaptic plasticity",-1.46,FALSE,0,6,52,0.169,0.667,"artifact_candidate"
"combat_ref","glm","GO:0099175","regulation of postsynapse organization",-1.46,FALSE,0,6,42,0.347,0.833,"artifact_candidate"
"combat_ref","glm","GO:0046942","carboxylic acid transport",-1.456,TRUE,6,6,74,0.601,0.667,"fragile"
"combat_ref","glm","GO:0006261","DNA-templated DNA replication",1.453,FALSE,0,6,47,0.447,0.667,"artifact_candidate"
"combat_ref","glm","GO:0009451","RNA modification",1.45,TRUE,6,6,58,0.326,0.667,"credible_discovery"
"combat_ref","glm","GO:0001822","kidney development",-1.443,TRUE,6,6,96,0.484,0.833,"credible_discovery"
"combat_ref","glm","GO:0050803","regulation of synapse structure or activity",-1.436,TRUE,2,6,87,0.349,0.833,"fragile"
"combat_ref","glm","GO:1901888","regulation of cell junction assembly",-1.429,FALSE,0,6,74,0.458,0.667,"artifact_candidate"
"combat_ref","glm","GO:0072001","renal system development",-1.426,TRUE,6,6,98,0.48,0.833,"credible_discovery"
"combat_ref","glm","GO:0003018","vascular process in circulatory system",-1.402,TRUE,6,6,64,0.42,0.833,"credible_discovery"
"combat_ref","glm","GO:0006260","DNA replication",1.386,TRUE,5,6,82,0.399,0.667,"credible_discovery"
"combat_ref","glm","GO:0031346","positive regulation of cell projection organization",-1.363,TRUE,2,6,110,0.375,0.833,"fragile"
"combat_ref","glm","GO:0016358","dendrite development",-1.36,FALSE,0,6,73,0.405,0.833,"artifact_candidate"
"combat_ref","glm","GO:0099173","postsynapse organization",-1.357,FALSE,0,6,61,0.344,0.667,"artifact_candidate"
"combat_ref","glm","GO:0070372","regulation of ERK1 and ERK2 cascade",-1.343,TRUE,6,6,75,0.422,0.833,"credible_discovery"
"combat_ref","glm","GO:0002221","pattern recognition receptor signaling pathway",-1.34,FALSE,0,6,66,0.589,0.667,"artifact_candidate"
"combat_ref","glm","GO:0045786","negative regulation of cell cycle",1.328,TRUE,3,6,118,0.388,0.667,"fragile"
"combat_ref","glm","GO:0040013","negative regulation of locomotion",-1.322,TRUE,6,6,77,0.384,0.833,"credible_discovery"
